4.97268E-03 1.71033E+07 1.71004E+07 0.00000E+00 0.00000E+00 1.69364E+07 1.70848E+07
5.02824E-03 1.70754E+07 1.70724E+07 0.00000E+00 0.00000E+00 1.69053E+07 1.70565E+07
5.08442E-03 1.70471E+07 1.70440E+07 0.00000E+00 0.00000E+00 1.68739E+07 1.70279E+07
5.14123E-03 1.70183E+07 1.70152E+07 0.00000E+00 0.00000E+00 1.68420E+07 1.69988E+07
5.19868E-03 1.69892E+07 1.69860E+07 0.00000E+00 0.00000E+00 1.68096E+07 1.69693E+07
5.25676E-03 1.69597E+07 1.69564E+07 0.00000E+00 0.00000E+00 1.67768E+07 1.69394E+07
5.31550E-03 1.69298E+07 1.69264E+07 0.00000E+00 0.00000E+00 1.67436E+07 1.69091E+07
5.37489E-03 1.68994E+07 1.68960E+07 0.00000E+00 0.00000E+00 1.67099E+07 1.68784E+07
5.43494E-03 1.68686E+07 1.68652E+07 0.00000E+00 0.00000E+00 1.66757E+07 1.68473E+07
5.49566E-03 1.68375E+07 1.68339E+07 0.00000E+00 0.00000E+00 1.66411E+07 1.68157E+07
5.55707E-03 1.68058E+07 1.68022E+07 0.00000E+00 0.00000E+00 1.66060E+07 1.67837E+07
5.61916E-03 1.67738E+07 1.67701E+07 0.00000E+00 0.00000E+00 1.65704E+07 1.67512E+07
5.68194E-03 1.67413E+07 1.67376E+07 0.00000E+00 0.00000E+00 1.65343E+07 1.67184E+07
5.74543E-03 1.67084E+07 1.67046E+07 0.00000E+00 0.00000E+00 1.64978E+07 1.66851E+07
5.80962E-03 1.66751E+07 1.66711E+07 0.00000E+00 0.00000E+00 1.64607E+07 1.66513E+07
5.87453E-03 1.66413E+07 1.66373E+07 0.00000E+00 0.00000E+00 1.64232E+07 1.66171E+07
5.94017E-03 1.66070E+07 1.66029E+07 0.00000E+00 0.00000E+00 1.63852E+07 1.65824E+07
6.00654E-03 1.65724E+07 1.65682E+07 0.00000E+00 0.00000E+00 1.63467E+07 1.65473E+07
6.07365E-03 1.65372E+07 1.65329E+07 0.00000E+00 0.00000E+00 1.63077E+07 1.65117E+07
6.14151E-03 1.65016E+07 1.64972E+07 0.00000E+00 0.00000E+00 1.62681E+07 1.64757E+07
6.21013E-03 1.64655E+07 1.64611E+07 0.00000E+00 0.00000E+00 1.62281E+07 1.64392E+07
6.27952E-03 1.64290E+07 1.64244E+07 0.00000E+00 0.00000E+00 1.61876E+07 1.64022E+07
6.34968E-03 1.63920E+07 1.63874E+07 0.00000E+00 0.00000E+00 1.61465E+07 1.63648E+07
6.42062E-03 1.63545E+07 1.63498E+07 0.00000E+00 0.00000E+00 1.61050E+07 1.63268E+07
6.49236E-03 1.63166E+07 1.63117E+07 0.00000E+00 0.00000E+00 1.60629E+07 1.62884E+07
6.56490E-03 1.62782E+07 1.62732E+07 0.00000E+00 0.00000E+00 1.60203E+07 1.62495E+07
6.63825E-03 1.62393E+07 1.62342E+07 0.00000E+00 0.00000E+00 1.59771E+07 1.62102E+07
6.71242E-03 1.61999E+07 1.61947E+07 0.00000E+00 0.00000E+00 1.59335E+07 1.61703E+07
6.78742E-03 1.61600E+07 1.61547E+07 0.00000E+00 0.00000E+00 1.58893E+07 1.61299E+07
6.86325E-03 1.61197E+07 1.61143E+07 0.00000E+00 0.00000E+00 1.58446E+07 1.60891E+07
6.93994E-03 1.60788E+07 1.60733E+07 0.00000E+00 0.00000E+00 1.57993E+07 1.60477E+07
7.01748E-03 1.60375E+07 1.60319E+07 0.00000E+00 0.00000E+00 1.57535E+07 1.60059E+07
7.09589E-03 1.59956E+07 1.59899E+07 0.00000E+00 0.00000E+00 1.57072E+07 1.59636E+07
7.17517E-03 1.59533E+07 1.59474E+07 0.00000E+00 0.00000E+00 1.56603E+07 1.59207E+07
7.25534E-03 1.59104E+07 1.59045E+07 0.00000E+00 0.00000E+00 1.56129E+07 1.58774E+07
